% MTEX ODF
% crystal symmetry: "m-3m"
% specimen symmetry: "1"
% phi1    Phi     phi2    value
120.00000 30.00000 70.00000 1.43955
125.00000 30.00000 70.00000 1.71234
130.00000 30.00000 70.00000 2.08386
135.00000 30.00000 70.00000 2.46836
140.00000 30.00000 70.00000 2.75863
145.00000 30.00000 70.00000 2.94073
150.00000 30.00000 70.00000 2.98261
155.00000 30.00000 70.00000 2.76261
160.00000 30.00000 70.00000 2.39040
165.00000 30.00000 70.00000 1.94184
170.00000 30.00000 70.00000 1.50923
175.00000 30.00000 70.00000 1.18978
180.00000 30.00000 70.00000 0.94508
185.00000 30.00000 70.00000 0.75142
190.00000 30.00000 70.00000 0.62101
195.00000 30.00000 70.00000 0.53514
200.00000 30.00000 70.00000 0.46039
205.00000 30.00000 70.00000 0.39076
210.00000 30.00000 70.00000 0.33695
215.00000 30.00000 70.00000 0.30488
220.00000 30.00000 70.00000 0.29070
225.00000 30.00000 70.00000 0.28692
230.00000 30.00000 70.00000 0.28963
235.00000 30.00000 70.00000 0.29875
240.00000 30.00000 70.00000 0.31635
245.00000 30.00000 70.00000 0.34085
250.00000 30.00000 70.00000 0.36479
255.00000 30.00000 70.00000 0.38893
260.00000 30.00000 70.00000 0.42947
265.00000 30.00000 70.00000 0.49222
270.00000 30.00000 70.00000 0.56417
275.00000 30.00000 70.00000 0.64263
280.00000 30.00000 70.00000 0.75127
285.00000 30.00000 70.00000 0.90655
290.00000 30.00000 70.00000 1.08775
295.00000 30.00000 70.00000 1.26224
300.00000 30.00000 70.00000 1.45062
305.00000 30.00000 70.00000 1.72685
310.00000 30.00000 70.00000 2.12296
315.00000 30.00000 70.00000 2.55502
320.00000 30.00000 70.00000 2.92498
325.00000 30.00000 70.00000 3.19404
330.00000 30.00000 70.00000 3.19407
335.00000 30.00000 70.00000 2.89841
340.00000 30.00000 70.00000 2.47276
345.00000 30.00000 70.00000 1.90971
350.00000 30.00000 70.00000 1.42137
355.00000 30.00000 70.00000 1.08502
0.00000 35.00000 70.00000 0.81910
5.00000 35.00000 70.00000 0.66024
10.00000 35.00000 70.00000 0.54520
15.00000 35.00000 70.00000 0.47130
20.00000 35.00000 70.00000 0.41824
25.00000 35.00000 70.00000 0.38068
30.00000 35.00000 70.00000 0.36231
35.00000 35.00000 70.00000 0.35999
40.00000 35.00000 70.00000 0.37093
45.00000 35.00000 70.00000 0.40126
50.00000 35.00000 70.00000 0.46269
55.00000 35.00000 70.00000 0.55731
60.00000 35.00000 70.00000 0.66809
65.00000 35.00000 70.00000 0.76768
70.00000 35.00000 70.00000 0.81240
75.00000 35.00000 70.00000 0.80816
80.00000 35.00000 70.00000 0.82363
85.00000 35.00000 70.00000 0.87897
90.00000 35.00000 70.00000 0.94317
95.00000 35.00000 70.00000 1.01360
100.00000 35.00000 70.00000 1.10671
105.00000 35.00000 70.00000 1.22912
110.00000 35.00000 70.00000 1.37403
115.00000 35.00000 70.00000 1.55684
120.00000 35.00000 70.00000 1.80988
125.00000 35.00000 70.00000 2.16154
130.00000 35.00000 70.00000 2.60395
135.00000 35.00000 70.00000 3.03395
140.00000 35.00000 70.00000 3.35057
145.00000 35.00000 70.00000 3.51598
150.00000 35.00000 70.00000 3.44932
155.00000 35.00000 70.00000 3.11913
160.00000 35.00000 70.00000 2.64371
165.00000 35.00000 70.00000 2.09678
170.00000 35.00000 70.00000 1.60901
175.00000 35.00000 70.00000 1.24811
180.00000 35.00000 70.00000 0.97337
185.00000 35.00000 70.00000 0.75585
190.00000 35.00000 70.00000 0.60524
195.00000 35.00000 70.00000 0.50870
200.00000 35.00000 70.00000 0.43816
205.00000 35.00000 70.00000 0.38402
210.00000 35.00000 70.00000 0.34404
215.00000 35.00000 70.00000 0.31686
220.00000 35.00000 70.00000 0.30263
225.00000 35.00000 70.00000 0.29956
230.00000 35.00000 70.00000 0.30630
235.00000 35.00000 70.00000 0.32145
240.00000 35.00000 70.00000 0.34505
245.00000 35.00000 70.00000 0.38431
250.00000 35.00000 70.00000 0.43572
255.00000 35.00000 70.00000 0.48369
260.00000 35.00000 70.00000 0.54364
265.00000 35.00000 70.00000 0.62805
270.00000 35.00000 70.00000 0.72669
275.00000 35.00000 70.00000 0.82952
280.00000 35.00000 70.00000 0.94541
285.00000 35.00000 70.00000 1.07418
290.00000 35.00000 70.00000 1.20005
295.00000 35.00000 70.00000 1.31704
300.00000 35.00000 70.00000 1.45267
305.00000 35.00000 70.00000 1.66443
310.00000 35.00000 70.00000 1.98951
315.00000 35.00000 70.00000 2.35594
320.00000 35.00000 70.00000 2.65486
325.00000 35.00000 70.00000 2.82848
330.00000 35.00000 70.00000 2.70871
335.00000 35.00000 70.00000 2.41364
340.00000 35.00000 70.00000 2.13326
345.00000 35.00000 70.00000 1.68694
350.00000 35.00000 70.00000 1.27861
355.00000 35.00000 70.00000 1.01154
0.00000 40.00000 70.00000 0.71074
5.00000 40.00000 70.00000 0.61498
10.00000 40.00000 70.00000 0.54118
15.00000 40.00000 70.00000 0.48849
20.00000 40.00000 70.00000 0.45215
25.00000 40.00000 70.00000 0.43494
30.00000 40.00000 70.00000 0.44375
35.00000 40.00000 70.00000 0.46815
40.00000 40.00000 70.00000 0.50733
45.00000 40.00000 70.00000 0.58290
50.00000 40.00000 70.00000 0.69850
55.00000 40.00000 70.00000 0.83063
60.00000 40.00000 70.00000 0.98812
65.00000 40.00000 70.00000 1.17274
70.00000 40.00000 70.00000 1.26250
75.00000 40.00000 70.00000 1.23527
80.00000 40.00000 70.00000 1.21143
85.00000 40.00000 70.00000 1.24549
90.00000 40.00000 70.00000 1.28231
95.00000 40.00000 70.00000 1.32632
100.00000 40.00000 70.00000 1.38030
105.00000 40.00000 70.00000 1.46772
110.00000 40.00000 70.00000 1.56756
115.00000 40.00000 70.00000 1.70701
120.00000 40.00000 70.00000 1.93987
125.00000 40.00000 70.00000 2.25753
130.00000 40.00000 70.00000 2.62345
135.00000 40.00000 70.00000 2.93245
140.00000 40.00000 70.00000 3.10712
145.00000 40.00000 70.00000 3.10554
150.00000 40.00000 70.00000 2.83816
155.00000 40.00000 70.00000 2.46802
160.00000 40.00000 70.00000 2.16180
165.00000 40.00000 70.00000 1.76528
170.00000 40.00000 70.00000 1.38117
175.00000 40.00000 70.00000 1.08982
180.00000 40.00000 70.00000 0.87136
185.00000 40.00000 70.00000 0.69323
190.00000 40.00000 70.00000 0.56877
195.00000 40.00000 70.00000 0.49457
200.00000 40.00000 70.00000 0.44734
205.00000 40.00000 70.00000 0.41988
210.00000 40.00000 70.00000 0.39915
215.00000 40.00000 70.00000 0.37871
220.00000 40.00000 70.00000 0.36561
225.00000 40.00000 70.00000 0.36502
230.00000 40.00000 70.00000 0.37905
235.00000 40.00000 70.00000 0.39687
240.00000 40.00000 70.00000 0.42417
245.00000 40.00000 70.00000 0.49431
250.00000 40.00000 70.00000 0.59355
255.00000 40.00000 70.00000 0.66554
260.00000 40.00000 70.00000 0.72977
265.00000 40.00000 70.00000 0.80892
270.00000 40.00000 70.00000 0.90583
275.00000 40.00000 70.00000 1.00036
280.00000 40.00000 70.00000 1.08923
285.00000 40.00000 70.00000 1.15565
290.00000 40.00000 70.00000 1.20471
295.00000 40.00000 70.00000 1.24145
300.00000 40.00000 70.00000 1.28491
305.00000 40.00000 70.00000 1.36390
310.00000 40.00000 70.00000 1.50253
315.00000 40.00000 70.00000 1.67197
320.00000 40.00000 70.00000 1.80634
325.00000 40.00000 70.00000 1.85519
330.00000 40.00000 70.00000 1.70467
335.00000 40.00000 70.00000 1.50459
340.00000 40.00000 70.00000 1.40967
345.00000 40.00000 70.00000 1.18228
350.00000 40.00000 70.00000 0.95353
355.00000 40.00000 70.00000 0.81614
0.00000 45.00000 70.00000 0.54946
5.00000 45.00000 70.00000 0.50663
10.00000 45.00000 70.00000 0.47814
15.00000 45.00000 70.00000 0.46121
20.00000 45.00000 70.00000 0.46503
25.00000 45.00000 70.00000 0.49929
30.00000 45.00000 70.00000 0.58442
35.00000 45.00000 70.00000 0.69027
40.00000 45.00000 70.00000 0.81396
45.00000 45.00000 70.00000 0.99067
50.00000 45.00000 70.00000 1.13521
55.00000 45.00000 70.00000 1.23100
60.00000 45.00000 70.00000 1.41335
65.00000 45.00000 70.00000 1.63890
70.00000 45.00000 70.00000 1.70349
75.00000 45.00000 70.00000 1.62445
80.00000 45.00000 70.00000 1.53215
85.00000 45.00000 70.00000 1.49081
90.00000 45.00000 70.00000 1.44656
95.00000 45.00000 70.00000 1.41567
100.00000 45.00000 70.00000 1.37523
105.00000 45.00000 70.00000 1.41487
110.00000 45.00000 70.00000 1.48205
115.00000 45.00000 70.00000 1.55671
120.00000 45.00000 70.00000 1.71873
125.00000 45.00000 70.00000 1.92695
130.00000 45.00000 70.00000 2.13067
135.00000 45.00000 70.00000 2.24310
140.00000 45.00000 70.00000 2.19313
145.00000 45.00000 70.00000 1.96924
150.00000 45.00000 70.00000 1.66122
155.00000 45.00000 70.00000 1.45776
160.00000 45.00000 70.00000 1.34617
165.00000 45.00000 70.00000 1.14824
170.00000 45.00000 70.00000 0.93862
175.00000 45.00000 70.00000 0.77502
180.00000 45.00000 70.00000 0.65469
185.00000 45.00000 70.00000 0.54780
190.00000 45.00000 70.00000 0.47841
195.00000 45.00000 70.00000 0.44857
200.00000 45.00000 70.00000 0.44021
205.00000 45.00000 70.00000 0.46439
210.00000 45.00000 70.00000 0.49590
215.00000 45.00000 70.00000 0.51647
220.00000 45.00000 70.00000 0.53350
225.00000 45.00000 70.00000 0.55141
230.00000 45.00000 70.00000 0.56977
235.00000 45.00000 70.00000 0.57295
240.00000 45.00000 70.00000 0.59869
245.00000 45.00000 70.00000 0.67915
250.00000 45.00000 70.00000 0.77694
255.00000 45.00000 70.00000 0.83787
260.00000 45.00000 70.00000 0.87635
265.00000 45.00000 70.00000 0.91322
270.00000 45.00000 70.00000 0.96269
275.00000 45.00000 70.00000 1.00389
280.00000 45.00000 70.00000 1.03019
285.00000 45.00000 70.00000 1.01290
290.00000 45.00000 70.00000 1.01075
295.00000 45.00000 70.00000 1.01041
300.00000 45.00000 70.00000 0.99524
305.00000 45.00000 70.00000 0.98506
310.00000 45.00000 70.00000 0.98420
315.00000 45.00000 70.00000 1.00029
320.00000 45.00000 70.00000 1.00593
325.00000 45.00000 70.00000 0.96862
330.00000 45.00000 70.00000 0.86734
335.00000 45.00000 70.00000 0.79434
340.00000 45.00000 70.00000 0.78907
345.00000 45.00000 70.00000 0.71265
350.00000 45.00000 70.00000 0.63208
355.00000 45.00000 70.00000 0.59260
0.00000 50.00000 70.00000 0.41014
5.00000 50.00000 70.00000 0.41780
10.00000 50.00000 70.00000 0.43469
15.00000 50.00000 70.00000 0.46067
20.00000 50.00000 70.00000 0.51207
25.00000 50.00000 70.00000 0.61385
30.00000 50.00000 70.00000 0.79437
35.00000 50.00000 70.00000 1.02276
40.00000 50.00000 70.00000 1.29606
45.00000 50.00000 70.00000 1.59157
50.00000 50.00000 70.00000 1.70910
55.00000 50.00000 70.00000 1.82368
60.00000 50.00000 70.00000 2.02921
65.00000 50.00000 70.00000 2.08594
70.00000 50.00000 70.00000 1.97848
75.00000 50.00000 70.00000 1.79779
80.00000 50.00000 70.00000 1.61033
85.00000 50.00000 70.00000 1.46733
90.00000 50.00000 70.00000 1.36262
95.00000 50.00000 70.00000 1.29849
100.00000 50.00000 70.00000 1.24113
105.00000 50.00000 70.00000 1.23861
110.00000 50.00000 70.00000 1.24067
115.00000 50.00000 70.00000 1.23342
120.00000 50.00000 70.00000 1.29230
125.00000 50.00000 70.00000 1.36845
130.00000 50.00000 70.00000 1.41714
135.00000 50.00000 70.00000 1.38897
140.00000 50.00000 70.00000 1.22668
145.00000 50.00000 70.00000 0.98181
150.00000 50.00000 70.00000 0.81282
155.00000 50.00000 70.00000 0.73236
160.00000 50.00000 70.00000 0.66470
165.00000 50.00000 70.00000 0.58534
170.00000 50.00000 70.00000 0.51894
175.00000 50.00000 70.00000 0.47281
180.00000 50.00000 70.00000 0.44197
185.00000 50.00000 70.00000 0.41459
190.00000 50.00000 70.00000 0.40582
195.00000 50.00000 70.00000 0.41782
200.00000 50.00000 70.00000 0.44776
205.00000 50.00000 70.00000 0.52268
210.00000 50.00000 70.00000 0.62512
215.00000 50.00000 70.00000 0.72694
220.00000 50.00000 70.00000 0.82157
225.00000 50.00000 70.00000 0.89168
230.00000 50.00000 70.00000 0.91832
235.00000 50.00000 70.00000 0.92961
240.00000 50.00000 70.00000 0.95852
245.00000 50.00000 70.00000 0.96362
250.00000 50.00000 70.00000 0.95596
255.00000 50.00000 70.00000 0.94199
260.00000 50.00000 70.00000 0.91686
265.00000 50.00000 70.00000 0.89047
270.00000 50.00000 70.00000 0.88098
275.00000 50.00000 70.00000 0.87954
280.00000 50.00000 70.00000 0.86668
285.00000 50.00000 70.00000 0.81465
290.00000 50.00000 70.00000 0.77891
295.00000 50.00000 70.00000 0.75249
300.00000 50.00000 70.00000 0.71519
305.00000 50.00000 70.00000 0.67551
310.00000 50.00000 70.00000 0.63017
315.00000 50.00000 70.00000 0.59207
320.00000 50.00000 70.00000 0.54993
325.00000 50.00000 70.00000 0.49601
330.00000 50.00000 70.00000 0.44902
335.00000 50.00000 70.00000 0.43165
340.00000 50.00000 70.00000 0.42657
345.00000 50.00000 70.00000 0.40896
350.00000 50.00000 70.00000 0.40008
355.00000 50.00000 70.00000 0.40579
0.00000 55.00000 70.00000 0.33639
5.00000 55.00000 70.00000 0.37019
10.00000 55.00000 70.00000 0.42013
15.00000 55.00000 70.00000 0.48621
20.00000 55.00000 70.00000 0.58759
25.00000 55.00000 70.00000 0.77157
30.00000 55.00000 70.00000 1.06528
35.00000 55.00000 70.00000 1.44404
40.00000 55.00000 70.00000 1.88276
45.00000 55.00000 70.00000 2.28266
50.00000 55.00000 70.00000 2.48643
55.00000 55.00000 70.00000 2.67584
60.00000 55.00000 70.00000 2.73540
65.00000 55.00000 70.00000 2.53272
70.00000 55.00000 70.00000 2.22481
75.00000 55.00000 70.00000 1.88938
80.00000 55.00000 70.00000 1.55641
85.00000 55.00000 70.00000 1.29110
90.00000 55.00000 70.00000 1.11990
95.00000 55.00000 70.00000 1.02676
100.00000 55.00000 70.00000 0.97232
105.00000 55.00000 70.00000 0.92515
110.00000 55.00000 70.00000 0.86340
115.00000 55.00000 70.00000 0.80747
120.00000 55.00000 70.00000 0.78702
125.00000 55.00000 70.00000 0.77245
130.00000 55.00000 70.00000 0.74244
135.00000 55.00000 70.00000 0.68614
140.00000 55.00000 70.00000 0.58713
145.00000 55.00000 70.00000 0.48738
150.00000 55.00000 70.00000 0.43259
155.00000 55.00000 70.00000 0.39406
160.00000 55.00000 70.00000 0.36061
165.00000 55.00000 70.00000 0.33881
170.00000 55.00000 70.00000 0.32856
175.00000 55.00000 70.00000 0.32663
180.00000 55.00000 70.00000 0.33133
185.00000 55.00000 70.00000 0.34308
190.00000 55.00000 70.00000 0.36819
195.00000 55.00000 70.00000 0.40986
200.00000 55.00000 70.00000 0.47805
205.00000 55.00000 70.00000 0.60556
210.00000 55.00000 70.00000 0.80076
215.00000 55.00000 70.00000 1.03006
220.00000 55.00000 70.00000 1.25489
225.00000 55.00000 70.00000 1.43321
230.00000 55.00000 70.00000 1.53866
235.00000 55.00000 70.00000 1.59045
240.00000 55.00000 70.00000 1.54889
245.00000 55.00000 70.00000 1.38598
250.00000 55.00000 70.00000 1.19622
255.00000 55.00000 70.00000 1.04515
260.00000 55.00000 70.00000 0.91746
265.00000 55.00000 70.00000 0.81008
270.00000 55.00000 70.00000 0.73925
275.00000 55.00000 70.00000 0.69876
280.00000 55.00000 70.00000 0.66289
285.00000 55.00000 70.00000 0.61061
290.00000 55.00000 70.00000 0.55735
295.00000 55.00000 70.00000 0.51491
300.00000 55.00000 70.00000 0.48039
305.00000 55.00000 70.00000 0.44653
310.00000 55.00000 70.00000 0.41022
315.00000 55.00000 70.00000 0.37775
320.00000 55.00000 70.00000 0.34739
325.00000 55.00000 70.00000 0.32203
330.00000 55.00000 70.00000 0.30727
335.00000 55.00000 70.00000 0.30020
340.00000 55.00000 70.00000 0.29641
345.00000 55.00000 70.00000 0.29591
350.00000 55.00000 70.00000 0.30169
355.00000 55.00000 70.00000 0.31499
0.00000 60.00000 70.00000 0.31857
5.00000 60.00000 70.00000 0.36534
10.00000 60.00000 70.00000 0.43719
15.00000 60.00000 70.00000 0.53559
20.00000 60.00000 70.00000 0.69016
25.00000 60.00000 70.00000 0.97142
30.00000 60.00000 70.00000 1.41236
35.00000 60.00000 70.00000 1.96657
40.00000 60.00000 70.00000 2.55195
45.00000 60.00000 70.00000 2.96535
50.00000 60.00000 70.00000 3.20899
55.00000 60.00000 70.00000 3.41404
60.00000 60.00000 70.00000 3.24020
65.00000 60.00000 70.00000 2.80228
70.00000 60.00000 70.00000 2.31478
75.00000 60.00000 70.00000 1.84246
80.00000 60.00000 70.00000 1.41157
85.00000 60.00000 70.00000 1.08178
90.00000 60.00000 70.00000 0.87535
95.00000 60.00000 70.00000 0.75604
100.00000 60.00000 70.00000 0.67644
105.00000 60.00000 70.00000 0.60696
110.00000 60.00000 70.00000 0.54261
115.00000 60.00000 70.00000 0.49485
120.00000 60.00000 70.00000 0.46713
125.00000 60.00000 70.00000 0.44262
130.00000 60.00000 70.00000 0.41376
135.00000 60.00000 70.00000 0.38421
140.00000 60.00000 70.00000 0.35242
145.00000 60.00000 70.00000 0.32540
150.00000 60.00000 70.00000 0.30738
155.00000 60.00000 70.00000 0.29286
160.00000 60.00000 70.00000 0.28267
165.00000 60.00000 70.00000 0.27802
170.00000 60.00000 70.00000 0.27779
175.00000 60.00000 70.00000 0.28178
180.00000 60.00000 70.00000 0.29207
185.00000 60.00000 70.00000 0.31367
190.00000 60.00000 70.00000 0.35468
195.00000 60.00000 70.00000 0.42431
200.00000 60.00000 70.00000 0.54263
205.00000 60.00000 70.00000 0.75435
210.00000 60.00000 70.00000 1.08719
215.00000 60.00000 70.00000 1.49758
220.00000 60.00000 70.00000 1.90573
225.00000 60.00000 70.00000 2.25076
230.00000 60.00000 70.00000 2.47215
235.00000 60.00000 70.00000 2.49446
240.00000 60.00000 70.00000 2.27132
245.00000 60.00000 70.00000 1.86873
250.00000 60.00000 70.00000 1.44983
255.00000 60.00000 70.00000 1.12906
260.00000 60.00000 70.00000 0.89712
265.00000 60.00000 70.00000 0.72517
270.00000 60.00000 70.00000 0.61263
275.00000 60.00000 70.00000 0.54446
280.00000 60.00000 70.00000 0.49047
285.00000 60.00000 70.00000 0.43746
290.00000 60.00000 70.00000 0.39306
295.00000 60.00000 70.00000 0.36456
300.00000 60.00000 70.00000 0.34791
305.00000 60.00000 70.00000 0.33213
310.00000 60.00000 70.00000 0.31427
315.00000 60.00000 70.00000 0.29920
320.00000 60.00000 70.00000 0.28745
325.00000 60.00000 70.00000 0.27873
330.00000 60.00000 70.00000 0.27380
335.00000 60.00000 70.00000 0.27187
340.00000 60.00000 70.00000 0.27206
345.00000 60.00000 70.00000 0.27418
350.00000 60.00000 70.00000 0.27967
355.00000 60.00000 70.00000 0.29239
0.00000 65.00000 70.00000 0.35936
5.00000 65.00000 70.00000 0.43123
10.00000 65.00000 70.00000 0.52908
15.00000 65.00000 70.00000 0.65802
20.00000 65.00000 70.00000 0.85915
25.00000 65.00000 70.00000 1.21361
30.00000 65.00000 70.00000 1.75254
35.00000 65.00000 70.00000 2.40867
40.00000 65.00000 70.00000 3.05711
45.00000 65.00000 70.00000 3.38346
50.00000 65.00000 70.00000 3.49438
55.00000 65.00000 70.00000 3.64901
60.00000 65.00000 70.00000 3.32632
65.00000 65.00000 70.00000 2.74854
70.00000 65.00000 70.00000 2.16649
75.00000 65.00000 70.00000 1.64875
80.00000 65.00000 70.00000 1.22115
85.00000 65.00000 70.00000 0.91149
90.00000 65.00000 70.00000 0.72069
95.00000 65.00000 70.00000 0.59997
100.00000 65.00000 70.00000 0.50761
105.00000 65.00000 70.00000 0.43447
110.00000 65.00000 70.00000 0.38309
115.00000 65.00000 70.00000 0.35256
120.00000 65.00000 70.00000 0.33635
125.00000 65.00000 70.00000 0.32384
130.00000 65.00000 70.00000 0.31117
135.00000 65.00000 70.00000 0.30097
140.00000 65.00000 70.00000 0.29303
145.00000 65.00000 70.00000 0.28537
150.00000 65.00000 70.00000 0.27949
155.00000 65.00000 70.00000 0.27561
160.00000 65.00000 70.00000 0.27330
165.00000 65.00000 70.00000 0.27267
170.00000 65.00000 70.00000 0.27461
175.00000 65.00000 70.00000 0.28177
180.00000 65.00000 70.00000 0.29826
185.00000 65.00000 70.00000 0.33018
190.00000 65.00000 70.00000 0.38918
195.00000 65.00000 70.00000 0.49406
200.00000 65.00000 70.00000 0.67525
205.00000 65.00000 70.00000 0.98512
210.00000 65.00000 70.00000 1.45950
215.00000 65.00000 70.00000 2.04442
220.00000 65.00000 70.00000 2.63094
225.00000 65.00000 70.00000 3.12139
230.00000 65.00000 70.00000 3.37867
235.00000 65.00000 70.00000 3.26238
240.00000 65.00000 70.00000 2.81167
245.00000 65.00000 70.00000 2.19625
250.00000 65.00000 70.00000 1.59946
255.00000 65.00000 70.00000 1.15122
260.00000 65.00000 70.00000 0.85230
265.00000 65.00000 70.00000 0.65479
270.00000 65.00000 70.00000 0.53265
275.00000 65.00000 70.00000 0.45735
280.00000 65.00000 70.00000 0.39898
285.00000 65.00000 70.00000 0.35060
290.00000 65.00000 70.00000 0.31867
295.00000 65.00000 70.00000 0.30314
300.00000 65.00000 70.00000 0.29694
305.00000 65.00000 70.00000 0.29184
310.00000 65.00000 70.00000 0.28534
315.00000 65.00000 70.00000 0.28015
320.00000 65.00000 70.00000 0.27639
325.00000 65.00000 70.00000 0.27297
330.00000 65.00000 70.00000 0.27136
335.00000 65.00000 70.00000 0.27252
340.00000 65.00000 70.00000 0.27576
345.00000 65.00000 70.00000 0.28090
350.00000 65.00000 70.00000 0.29096
355.00000 65.00000 70.00000 0.31403
0.00000 70.00000 70.00000 0.45776
5.00000 70.00000 70.00000 0.57001
10.00000 70.00000 70.00000 0.69974
15.00000 70.00000 70.00000 0.86197
20.00000 70.00000 70.00000 1.10324
25.00000 70.00000 70.00000 1.48156
30.00000 70.00000 70.00000 1.99952
35.00000 70.00000 70.00000 2.59186
40.00000 70.00000 70.00000 3.17157
45.00000 70.00000 70.00000 3.51107
50.00000 70.00000 70.00000 3.58460
55.00000 70.00000 70.00000 3.44362
60.00000 70.00000 70.00000 2.94235
65.00000 70.00000 70.00000 2.36093
70.00000 70.00000 70.00000 1.82842
75.00000 70.00000 70.00000 1.37611
80.00000 70.00000 70.00000 1.02975
85.00000 70.00000 70.00000 0.79059
90.00000 70.00000 70.00000 0.63841
95.00000 70.00000 70.00000 0.52778
100.00000 70.00000 70.00000 0.43288
105.00000 70.00000 70.00000 0.36222
110.00000 70.00000 70.00000 0.32130
115.00000 70.00000 70.00000 0.30180
120.00000 70.00000 70.00000 0.29361
125.00000 70.00000 70.00000 0.28917
130.00000 70.00000 70.00000 0.28585
135.00000 70.00000 70.00000 0.28431
140.00000 70.00000 70.00000 0.28316
145.00000 70.00000 70.00000 0.28111
150.00000 70.00000 70.00000 0.28052
155.00000 70.00000 70.00000 0.28241
160.00000 70.00000 70.00000 0.28534
165.00000 70.00000 70.00000 0.28977
170.00000 70.00000 70.00000 0.30011
175.00000 70.00000 70.00000 0.32369
180.00000 70.00000 70.00000 0.36503
185.00000 70.00000 70.00000 0.42492
190.00000 70.00000 70.00000 0.51445
195.00000 70.00000 70.00000 0.66497
200.00000 70.00000 70.00000 0.91370
205.00000 70.00000 70.00000 1.30249
210.00000 70.00000 70.00000 1.85256
215.00000 70.00000 70.00000 2.50849
220.00000 70.00000 70.00000 3.15913
225.00000 70.00000 70.00000 3.65142
230.00000 70.00000 70.00000 3.78047
235.00000 70.00000 70.00000 3.45417
240.00000 70.00000 70.00000 2.84428
245.00000 70.00000 70.00000 2.16937
250.00000 70.00000 70.00000 1.55396
255.00000 70.00000 70.00000 1.08686
260.00000 70.00000 70.00000 0.78256
265.00000 70.00000 70.00000 0.59698
270.00000 70.00000 70.00000 0.48661
275.00000 70.00000 70.00000 0.41506
280.00000 70.00000 70.00000 0.35887
285.00000 70.00000 70.00000 0.31715
290.00000 70.00000 70.00000 0.29381
295.00000 70.00000 70.00000 0.28470
300.00000 70.00000 70.00000 0.28255
305.00000 70.00000 70.00000 0.28199
310.00000 70.00000 70.00000 0.28137
315.00000 70.00000 70.00000 0.28148
320.00000 70.00000 70.00000 0.28096
325.00000 70.00000 70.00000 0.27906
330.00000 70.00000 70.00000 0.27919
335.00000 70.00000 70.00000 0.28330
340.00000 70.00000 70.00000 0.29059
345.00000 70.00000 70.00000 0.30189
350.00000 70.00000 70.00000 0.32457
355.00000 70.00000 70.00000 0.37309
0.00000 75.00000 70.00000 0.56912
5.00000 75.00000 70.00000 0.70977
10.00000 75.00000 70.00000 0.85217
15.00000 75.00000 70.00000 1.02865
20.00000 75.00000 70.00000 1.28425
25.00000 75.00000 70.00000 1.62612
30.00000 75.00000 70.00000 2.01388
35.00000 75.00000 70.00000 2.41494
40.00000 75.00000 70.00000 2.78879
45.00000 75.00000 70.00000 2.96715
50.00000 75.00000 70.00000 2.97627
55.00000 75.00000 70.00000 2.72386
60.00000 75.00000 70.00000 2.23512
65.00000 75.00000 70.00000 1.79165
70.00000 75.00000 70.00000 1.42139
75.00000 75.00000 70.00000 1.11021
80.00000 75.00000 70.00000 0.87914
85.00000 75.00000 70.00000 0.72418
90.00000 75.00000 70.00000 0.61341
95.00000 75.00000 70.00000 0.51149
100.00000 75.00000 70.00000 0.41378
105.00000 75.00000 70.00000 0.34241
110.00000 75.00000 70.00000 0.30519
115.00000 75.00000 70.00000 0.28997
120.00000 75.00000 70.00000 0.28499
125.00000 75.00000 70.00000 0.28459
130.00000 75.00000 70.00000 0.28674
135.00000 75.00000 70.00000 0.29012
140.00000 75.00000 70.00000 0.29130
145.00000 75.00000 70.00000 0.29007
150.00000 75.00000 70.00000 0.29236
155.00000 75.00000 70.00000 0.30092
160.00000 75.00000 70.00000 0.31274
165.00000 75.00000 70.00000 0.32913
170.00000 75.00000 70.00000 0.36085
175.00000 75.00000 70.00000 0.42405
180.00000 75.00000 70.00000 0.52031
185.00000 75.00000 70.00000 0.63218
190.00000 75.00000 70.00000 0.76180
195.00000 75.00000 70.00000 0.95096
200.00000 75.00000 70.00000 1.23788
205.00000 75.00000 70.00000 1.63835
210.00000 75.00000 70.00000 2.14212
215.00000 75.00000 70.00000 2.70540
220.00000 75.00000 70.00000 3.23522
225.00000 75.00000 70.00000 3.51908
230.00000 75.00000 70.00000 3.40502
235.00000 75.00000 70.00000 2.94291
240.00000 75.00000 70.00000 2.34574
245.00000 75.00000 70.00000 1.79455
250.00000 75.00000 70.00000 1.32147
255.00000 75.00000 70.00000 0.94995
260.00000 75.00000 70.00000 0.70172
265.00000 75.00000 70.00000 0.55645
270.00000 75.00000 70.00000 0.46972
275.00000 75.00000 70.00000 0.40581
280.00000 75.00000 70.00000 0.35213
285.00000 75.00000 70.00000 0.31385
290.00000 75.00000 70.00000 0.29433
295.00000 75.00000 70.00000 0.28757
300.00000 75.00000 70.00000 0.28688
305.00000 75.00000 70.00000 0.28935
310.00000 75.00000 70.00000 0.29439
315.00000 75.00000 70.00000 0.30028
320.00000 75.00000 70.00000 0.30182
325.00000 75.00000 70.00000 0.29871
330.00000 75.00000 70.00000 0.29889
335.00000 75.00000 70.00000 0.30536
340.00000 75.00000 70.00000 0.31600
345.00000 75.00000 70.00000 0.33325
350.00000 75.00000 70.00000 0.37019
355.00000 75.00000 70.00000 0.44686
0.00000 80.00000 70.00000 0.62075
